student_id,gender,age,degree,branch,cgpa,backlogs,internships,certifications,coding_skills,communication_skills,aptitude_score,projects,placed,company_type,package_lpa,overall_skill_score,academic_performance_index,profile_strength,profile_development_score
1921,Male,20,BE,Mechanical,5.59,2,0,1,10,3,70,3,0,,0.0,27.666666666666668,45.9,4,4
1922,Male,24,BSc,AI,7.39,3,1,1,9,3,92,3,1,Service,5.03,34.666666666666664,58.89999999999999,5,5
1923,Female,21,BSc,IT,6.46,3,2,1,3,6,66,0,0,,0.0,25.0,49.599999999999994,3,3
1924,Male,24,BTech,CS,5.62,0,3,2,8,1,90,1,0,,0.0,33.0,56.2,6,6
1925,Female,22,BCA,AI,7.52,2,3,4,8,1,67,1,1,Product,6.73,25.333333333333332,65.19999999999999,8,8
1926,Male,20,BSc,Mechanical,6.39,1,2,5,10,5,62,1,0,,0.0,25.666666666666668,58.9,8,8
1927,Male,22,BCA,Electrical,7.45,1,1,4,4,10,80,5,0,,0.0,31.333333333333332,69.5,10,10
1928,Male,20,BTech,IT,6.69,2,3,0,5,7,66,2,1,Service,10.32,26.0,56.900000000000006,5,5
1929,Female,24,BE,Electrical,8.1,2,0,0,2,1,49,0,0,,0.0,17.333333333333332,71.0,0,0
1930,Male,23,BE,Mechanical,9.76,1,3,2,6,2,62,4,1,Service,8.37,23.333333333333332,92.6,9,9
1931,Female,21,BTech,Mechanical,7.85,0,2,4,10,9,72,0,1,Startup,6.16,30.333333333333332,78.5,6,6
1932,Female,24,BTech,Mechanical,8.28,0,3,0,9,1,65,5,1,Product,12.93,25.0,82.8,8,8
1933,Male,20,BSc,Electrical,9.45,2,2,3,3,3,52,4,0,,0.0,19.333333333333332,84.5,9,9
1934,Male,20,BTech,DS,7.11,0,1,4,6,8,70,3,1,Product,3.89,28.0,71.10000000000001,8,8
1935,Male,20,BE,IT,6.22,0,0,1,8,2,66,1,0,,0.0,25.333333333333332,62.199999999999996,2,2
1936,Female,20,BCA,Mechanical,6.72,3,2,4,2,10,52,4,0,,0.0,21.333333333333332,52.2,10,10
1937,Male,21,BCA,DS,7.23,1,0,3,10,7,87,1,1,Product,5.6,34.666666666666664,67.30000000000001,4,4
1938,Female,22,BCA,CS,8.27,2,1,1,1,2,94,0,0,,0.0,32.333333333333336,72.69999999999999,2,2
1939,Female,23,BCA,DS,5.52,1,1,4,6,3,97,1,0,,0.0,35.333333333333336,50.199999999999996,6,6
1940,Male,21,BTech,CS,9.17,3,2,1,3,10,86,5,0,,0.0,33.0,76.7,8,8
1941,Male,20,BTech,Electrical,5.83,0,3,1,2,9,73,1,0,,0.0,28.0,58.3,5,5
1942,Female,21,BCA,DS,9.37,0,0,2,10,4,86,5,1,Product,3.15,33.333333333333336,93.69999999999999,7,7
1943,Female,24,BTech,Electrical,9.58,3,3,3,8,7,46,2,0,,0.0,20.333333333333332,80.8,8,8
1944,Female,20,BSc,Mechanical,9.76,1,0,2,9,6,83,4,1,Startup,9.13,32.666666666666664,92.6,6,6
1945,Male,23,BTech,DS,8.98,3,1,4,7,7,51,2,0,,0.0,21.666666666666668,74.80000000000001,7,7
1946,Female,20,BSc,DS,6.11,0,1,5,9,7,44,0,0,,0.0,20.0,61.1,6,6
1947,Male,23,BSc,Mechanical,8.54,0,1,1,7,2,77,5,1,Service,4.61,28.666666666666668,85.39999999999999,7,7
1948,Female,23,BTech,CS,6.37,1,3,4,3,1,45,5,0,,0.0,16.333333333333332,58.7,12,12
1949,Female,22,BCA,Mechanical,9.36,0,1,4,1,10,65,3,0,,0.0,25.333333333333332,93.6,8,8
1950,Male,22,BSc,IT,6.86,1,3,5,1,6,58,3,0,,0.0,21.666666666666668,63.60000000000001,11,11
1951,Female,21,BTech,DS,6.91,2,1,2,5,7,54,1,0,,0.0,22.0,59.099999999999994,4,4
1952,Male,21,BE,IT,9.45,0,3,4,9,2,48,3,0,,0.0,19.666666666666668,94.5,10,10
1953,Male,23,BCA,Mechanical,5.56,0,2,3,10,2,52,2,0,,0.0,21.333333333333332,55.599999999999994,7,7
1954,Female,20,BE,Electrical,6.33,1,2,1,6,9,74,5,0,,0.0,29.666666666666668,58.3,8,8
1955,Male,24,BSc,Mechanical,7.31,2,0,0,2,5,86,5,0,,0.0,31.0,63.099999999999994,5,5
1956,Male,24,BE,AI,8.51,0,3,5,6,7,73,1,1,Startup,7.01,28.666666666666668,85.1,9,9
1957,Female,20,BTech,IT,8.28,0,3,3,4,1,73,1,0,,0.0,26.0,82.8,7,7
1958,Male,20,BCA,AI,8.38,2,2,0,9,4,68,4,1,Service,8.46,27.0,73.80000000000001,6,6
1959,Male,22,BSc,IT,9.28,0,2,5,10,2,78,1,1,Service,4.53,30.0,92.8,8,8
1960,Male,24,BTech,Electrical,6.02,1,2,0,3,5,66,3,0,,0.0,24.666666666666668,55.199999999999996,5,5
1961,Female,23,BCA,AI,7.75,2,0,2,7,1,85,4,1,Startup,9.06,31.0,67.5,6,6
1962,Male,21,BSc,AI,8.62,2,2,0,10,10,84,5,1,Product,10.2,34.666666666666664,76.19999999999999,7,7
1963,Female,22,BSc,IT,8.24,3,0,1,8,7,51,2,0,,0.0,22.0,67.4,3,3
1964,Female,24,BSc,Mechanical,7.43,0,0,2,2,2,78,3,0,,0.0,27.333333333333332,74.3,5,5
1965,Male,20,BSc,CS,5.57,2,2,3,10,3,41,3,0,,0.0,18.0,45.7,8,8
1966,Male,24,BE,Mechanical,5.76,2,2,3,7,5,86,5,0,,0.0,32.666666666666664,47.599999999999994,10,10
1967,Male,23,BE,CS,6.01,2,2,3,5,9,75,3,0,,0.0,29.666666666666668,50.099999999999994,8,8
1968,Female,22,BE,IT,6.98,3,3,5,1,10,92,2,0,,0.0,34.333333333333336,54.80000000000001,10,10
1969,Male,20,BSc,DS,6.01,0,1,4,7,4,57,4,0,,0.0,22.666666666666668,60.099999999999994,9,9
1970,Male,23,BE,Mechanical,7.33,2,3,2,10,8,95,4,1,Startup,5.93,37.666666666666664,63.3,9,9
1971,Male,21,BCA,AI,6.27,0,0,2,8,8,45,3,0,,0.0,20.333333333333332,62.699999999999996,5,5
1972,Male,22,BSc,Mechanical,8.85,2,0,2,1,10,69,1,0,,0.0,26.666666666666668,78.5,3,3
1973,Male,23,BCA,IT,9.25,1,1,1,4,4,60,1,0,,0.0,22.666666666666668,87.5,3,3
1974,Female,23,BCA,DS,7.18,2,1,2,4,4,95,5,0,,0.0,34.333333333333336,61.8,8,8
1975,Female,20,BE,DS,7.7,2,2,1,5,2,61,3,1,Startup,11.12,22.666666666666668,67.0,6,6
1976,Male,21,BSc,Mechanical,9.6,3,3,5,5,8,96,1,1,Startup,13.19,36.333333333333336,81.0,9,9
1977,Male,23,BE,Mechanical,7.8,2,3,3,4,1,50,2,0,,0.0,18.333333333333332,68.0,8,8
1978,Male,22,BE,Electrical,9.78,1,3,4,1,5,78,4,0,,0.0,28.0,92.8,11,11
1979,Male,23,BE,Mechanical,6.11,2,1,0,9,8,79,2,0,,0.0,32.0,51.1,3,3
1980,Female,24,BSc,IT,9.21,1,3,4,5,6,81,3,1,Startup,5.97,30.666666666666668,87.10000000000001,10,10
1981,Male,22,BSc,CS,7.64,1,1,4,1,10,46,1,0,,0.0,19.0,71.39999999999999,6,6
1982,Female,22,BE,Electrical,5.6,1,3,5,3,4,46,3,0,,0.0,17.666666666666668,51.0,11,11
1983,Female,23,BCA,CS,9.68,3,1,4,1,9,70,2,0,,0.0,26.666666666666668,81.8,7,7
1984,Male,20,BCA,AI,9.65,0,3,0,7,3,95,4,1,Startup,7.15,35.0,96.5,7,7
1985,Female,22,BSc,IT,7.15,0,0,1,10,9,45,0,0,,0.0,21.333333333333332,71.5,1,1
1986,Female,24,BTech,Electrical,9.6,1,1,3,10,1,65,3,1,Service,8.68,25.333333333333332,91.0,7,7
1987,Female,20,BE,DS,6.11,3,2,5,10,4,75,3,0,,0.0,29.666666666666668,46.1,10,10
1988,Female,20,BE,Electrical,8.42,3,0,0,7,10,48,3,0,,0.0,21.666666666666668,69.2,3,3
1989,Male,20,BTech,AI,6.33,0,0,3,6,3,95,3,0,,0.0,34.666666666666664,63.3,6,6
1990,Male,22,BSc,DS,6.56,1,1,1,9,2,75,4,1,Product,14.27,28.666666666666668,60.599999999999994,6,6
1991,Female,20,BCA,Electrical,8.85,0,3,3,7,4,42,4,0,,0.0,17.666666666666668,88.5,10,10
1992,Male,23,BSc,DS,7.12,0,3,1,5,4,96,2,1,Startup,10.69,35.0,71.2,6,6
1993,Male,20,BCA,Mechanical,5.53,3,1,0,7,9,83,0,0,,0.0,33.0,40.300000000000004,1,1
1994,Male,24,BCA,DS,7.28,3,3,0,10,10,70,3,1,Service,5.23,30.0,57.8,6,6
1995,Male,21,BSc,Electrical,6.48,2,3,3,4,6,92,2,0,,0.0,34.0,54.80000000000001,8,8
1996,Male,24,BE,DS,8.44,3,3,5,10,6,69,4,1,Product,11.86,28.333333333333332,69.39999999999999,12,12
1997,Female,22,BE,IT,6.34,3,1,3,9,6,70,1,0,,0.0,28.333333333333332,48.4,5,5
1998,Male,20,BE,Mechanical,9.12,0,1,4,6,6,82,5,1,Product,14.24,31.333333333333332,91.19999999999999,10,10
1999,Male,20,BCA,Mechanical,6.65,3,2,4,4,8,82,4,0,,0.0,31.333333333333332,51.5,10,10
2000,Male,23,BE,AI,7.19,3,3,3,5,4,79,4,1,Product,3.47,29.333333333333332,56.900000000000006,10,10
2001,Male,20,BCA,Mechanical,6.78,0,3,4,8,1,69,1,1,Startup,6.13,26.0,67.8,8,8
2002,Female,24,BE,CS,8.27,3,1,3,7,3,48,1,0,,0.0,19.333333333333332,67.69999999999999,5,5
2003,Female,22,BSc,IT,5.94,3,2,2,6,8,45,2,0,,0.0,19.666666666666668,44.400000000000006,6,6
2004,Female,21,BTech,AI,7.56,2,1,4,2,1,64,0,0,,0.0,22.333333333333332,65.6,5,5
2005,Female,20,BCA,CS,6.94,1,1,3,3,5,69,0,0,,0.0,25.666666666666668,64.4,4,4
2006,Male,21,BSc,DS,9.3,2,2,2,1,2,65,4,0,,0.0,22.666666666666668,83.0,8,8
2007,Female,20,BCA,CS,5.82,3,1,4,3,10,42,1,0,,0.0,18.333333333333332,43.2,6,6
2008,Male,22,BCA,AI,9.07,0,0,0,2,4,61,4,0,,0.0,22.333333333333332,90.7,4,4
2009,Male,24,BSc,Mechanical,6.22,0,2,3,10,3,81,0,0,,0.0,31.333333333333332,62.199999999999996,5,5
2010,Male,22,BE,IT,5.88,1,3,0,6,1,84,0,0,,0.0,30.333333333333332,53.8,3,3
2011,Male,21,BCA,AI,6.37,0,3,5,4,5,48,3,0,,0.0,19.0,63.7,11,11
2012,Male,20,BTech,CS,5.94,3,2,4,10,9,89,0,0,,0.0,36.0,44.400000000000006,6,6
2013,Female,21,BTech,CS,7.74,2,3,5,3,3,74,5,0,,0.0,26.666666666666668,67.4,13,13
2014,Female,24,BSc,AI,9.75,1,0,2,8,1,46,3,0,,0.0,18.333333333333332,92.5,5,5
2015,Female,22,BTech,Electrical,5.65,2,3,3,5,1,76,4,0,,0.0,27.333333333333332,46.5,10,10
2016,Female,21,BSc,Electrical,7.48,0,2,2,4,1,87,2,0,,0.0,30.666666666666668,74.80000000000001,6,6
2017,Male,21,BSc,AI,7.16,3,1,0,6,4,48,0,0,,0.0,19.333333333333332,56.599999999999994,1,1
2018,Female,24,BCA,Electrical,6.96,1,2,3,4,5,66,3,0,,0.0,25.0,64.6,8,8
2019,Male,20,BSc,AI,6.93,0,2,5,10,8,67,2,1,Product,3.68,28.333333333333332,69.3,9,9
2020,Female,21,BSc,Mechanical,9.35,0,0,0,10,10,84,2,1,Product,14.28,34.666666666666664,93.5,2,2
2021,Male,24,BE,AI,5.58,2,3,0,5,7,83,4,0,,0.0,31.666666666666668,45.8,7,7
2022,Male,20,BCA,DS,8.83,0,2,2,4,10,72,1,0,,0.0,28.666666666666668,88.3,5,5
2023,Female,20,BTech,IT,6.59,2,3,5,9,4,95,2,1,Service,5.93,36.0,55.900000000000006,10,10
2024,Male,22,BE,IT,7.15,0,1,4,2,2,98,4,0,,0.0,34.0,71.5,9,9
2025,Male,24,BE,DS,7.31,2,2,5,1,2,93,1,0,,0.0,32.0,63.099999999999994,8,8
2026,Female,20,BCA,CS,6.81,2,2,0,7,2,89,5,1,Service,8.05,32.666666666666664,58.099999999999994,7,7
2027,Male,22,BCA,CS,5.9,3,3,0,9,1,45,2,0,,0.0,18.333333333333332,44.0,5,5
2028,Female,23,BE,CS,5.99,1,0,1,9,6,56,4,0,,0.0,23.666666666666668,54.900000000000006,5,5
2029,Female,24,BCA,CS,6.78,1,0,2,4,4,62,4,0,,0.0,23.333333333333332,62.8,6,6
2030,Female,23,BCA,Mechanical,9.03,3,3,0,4,3,64,3,0,,0.0,23.666666666666668,75.3,6,6
2031,Male,20,BSc,DS,6.08,0,2,5,1,1,58,4,0,,0.0,20.0,60.8,11,11
2032,Male,24,BCA,IT,8.69,0,1,1,1,7,91,2,0,,0.0,33.0,86.89999999999999,4,4
2033,Male,22,BSc,DS,6.74,1,0,2,1,9,68,2,0,,0.0,26.0,62.400000000000006,4,4
2034,Female,20,BE,IT,9.3,2,0,3,6,4,70,0,1,Product,7.67,26.666666666666668,83.0,3,3
2035,Male,24,BE,CS,7.34,2,1,4,6,1,45,2,0,,0.0,17.333333333333332,63.400000000000006,7,7
2036,Female,24,BTech,Mechanical,6.24,1,0,2,5,3,76,1,0,,0.0,28.0,57.400000000000006,3,3
2037,Female,23,BCA,AI,9.74,1,3,0,10,9,73,0,1,Product,14.03,30.666666666666668,92.4,3,3
2038,Male,20,BE,AI,6.26,3,2,1,10,1,63,4,0,,0.0,24.666666666666668,47.599999999999994,7,7
2039,Female,22,BSc,Electrical,7.94,0,0,1,2,1,97,0,0,,0.0,33.333333333333336,79.4,1,1
2040,Male,22,BE,CS,7.95,2,1,3,6,5,49,1,0,,0.0,20.0,69.5,5,5
2041,Male,20,BCA,CS,7.1,3,3,1,1,5,97,0,0,,0.0,34.333333333333336,56.0,4,4
2042,Male,20,BTech,DS,9.59,1,3,0,3,8,98,1,0,,0.0,36.333333333333336,90.9,4,4
2043,Male,21,BTech,Mechanical,9.13,3,3,2,5,1,50,4,0,,0.0,18.666666666666668,76.30000000000001,9,9
2044,Male,23,BE,Mechanical,9.07,3,3,3,10,8,63,0,1,Startup,13.51,27.0,75.7,6,6
2045,Female,20,BTech,DS,9.69,2,2,4,5,2,41,2,0,,0.0,16.0,86.89999999999999,8,8
2046,Female,20,BCA,Mechanical,7.47,3,3,4,7,1,89,2,1,Product,13.56,32.333333333333336,59.7,9,9
2047,Female,21,BCA,Mechanical,5.92,2,3,0,5,8,97,1,0,,0.0,36.666666666666664,49.2,4,4
2048,Male,21,BTech,AI,8.79,1,3,3,10,10,68,1,1,Service,5.06,29.333333333333332,82.89999999999999,7,7
2049,Male,24,BSc,Mechanical,7.14,2,1,3,6,2,55,1,0,,0.0,21.0,61.39999999999999,5,5
2050,Male,22,BTech,CS,6.32,0,1,0,7,5,62,5,0,,0.0,24.666666666666668,63.2,6,6
2051,Female,23,BTech,AI,7.58,1,1,5,2,10,74,4,0,,0.0,28.666666666666668,70.8,10,10
2052,Male,24,BE,CS,9.48,2,1,3,3,6,96,5,0,,0.0,35.0,84.80000000000001,9,9
2053,Female,20,BSc,CS,6.24,1,0,1,3,3,82,1,0,,0.0,29.333333333333332,57.400000000000006,2,2
2054,Female,21,BTech,DS,9.15,3,3,1,1,9,61,2,0,,0.0,23.666666666666668,76.5,6,6
2055,Male,22,BE,Electrical,7.3,1,0,0,9,9,74,2,1,Startup,13.45,30.666666666666668,68.0,2,2
2056,Male,24,BE,Mechanical,6.09,2,0,0,10,8,45,1,0,,0.0,21.0,50.9,1,1
2057,Female,22,BE,Mechanical,9.15,3,0,1,9,7,95,3,1,Product,4.24,37.0,76.5,4,4
2058,Male,21,BCA,Mechanical,9.67,0,2,2,9,5,62,5,1,Service,4.52,25.333333333333332,96.7,9,9
2059,Female,24,BE,Mechanical,6.75,1,3,0,9,10,62,1,1,Product,5.68,27.0,62.5,4,4
2060,Male,24,BE,AI,6.81,2,3,1,8,2,69,3,1,Service,13.8,26.333333333333332,58.099999999999994,7,7
2061,Male,22,BCA,IT,7.18,1,0,2,5,3,76,0,1,Product,11.7,28.0,66.8,2,2
2062,Female,21,BCA,CS,9.0,1,1,2,9,5,81,0,1,Service,13.82,31.666666666666668,85.0,3,3
2063,Male,20,BE,Electrical,5.54,2,2,5,7,8,59,2,0,,0.0,24.666666666666668,45.4,9,9
2064,Female,24,BTech,Electrical,6.46,0,0,1,2,1,50,0,0,,0.0,17.666666666666668,64.6,1,1
2065,Male,20,BSc,IT,8.54,2,0,5,7,1,99,0,1,Product,3.61,35.666666666666664,75.39999999999999,5,5
2066,Female,21,BCA,IT,7.24,1,2,1,4,7,63,0,0,,0.0,24.666666666666668,67.4,3,3
2067,Female,24,BSc,IT,6.92,0,0,3,7,1,96,4,1,Startup,10.4,34.666666666666664,69.2,7,7
2068,Male,24,BCA,AI,9.25,0,3,2,7,3,57,4,0,,0.0,22.333333333333332,92.5,9,9
2069,Female,20,BE,IT,9.44,0,1,4,3,8,66,5,0,,0.0,25.666666666666668,94.39999999999999,10,10
2070,Male,23,BCA,AI,9.58,0,1,3,3,9,92,1,0,,0.0,34.666666666666664,95.8,5,5
2071,Male,20,BE,DS,6.67,1,1,3,10,5,46,3,0,,0.0,20.333333333333332,61.7,7,7
2072,Male,20,BSc,DS,9.42,2,1,2,10,6,87,2,1,Startup,12.31,34.333333333333336,84.2,5,5
2073,Female,23,BTech,Electrical,8.67,2,0,2,6,8,60,5,1,Product,4.52,24.666666666666668,76.7,7,7
2074,Female,21,BE,DS,6.16,3,1,2,2,3,95,5,0,,0.0,33.333333333333336,46.6,8,8
2075,Male,21,BSc,AI,8.12,3,0,0,8,1,54,4,0,,0.0,21.0,66.19999999999999,4,4
2076,Male,24,BSc,AI,5.61,3,3,1,8,9,47,4,0,,0.0,21.333333333333332,41.1,8,8
2077,Female,22,BCA,CS,8.55,0,0,5,4,2,67,5,0,,0.0,24.333333333333332,85.5,10,10
2078,Male,22,BE,IT,8.65,0,0,1,2,9,60,2,0,,0.0,23.666666666666668,86.5,3,3
2079,Male,24,BSc,Mechanical,8.89,2,0,1,9,2,47,5,0,,0.0,19.333333333333332,78.9,6,6
2080,Female,22,BTech,Mechanical,6.24,0,2,2,9,8,67,4,0,,0.0,28.0,62.400000000000006,8,8
2081,Male,20,BCA,IT,8.2,2,2,3,2,3,73,2,0,,0.0,26.0,72.0,7,7
2082,Female,20,BCA,Mechanical,6.27,3,2,2,10,9,86,1,0,,0.0,35.0,47.699999999999996,5,5
2083,Male,23,BSc,Mechanical,9.57,2,3,2,4,10,54,1,0,,0.0,22.666666666666668,85.7,6,6
2084,Female,23,BE,Mechanical,8.4,0,1,3,1,4,83,5,0,,0.0,29.333333333333332,84.0,9,9
2085,Male,24,BCA,Electrical,5.91,2,0,4,6,8,82,0,0,,0.0,32.0,49.1,4,4
2086,Male,24,BE,AI,6.3,2,0,5,1,4,76,2,0,,0.0,27.0,53.0,7,7
2087,Female,24,BSc,AI,8.35,2,1,0,7,3,92,2,1,Service,8.75,34.0,73.5,3,3
2088,Male,20,BSc,AI,7.55,0,2,4,9,1,66,1,1,Service,3.13,25.333333333333332,75.5,7,7
2089,Female,22,BE,IT,8.67,1,3,2,9,4,80,4,1,Product,14.74,31.0,81.7,9,9
2090,Male,24,BTech,DS,6.71,3,0,1,2,2,65,2,0,,0.0,23.0,52.099999999999994,3,3
2091,Female,24,BCA,Electrical,8.33,1,1,1,8,9,51,5,0,,0.0,22.666666666666668,78.3,7,7
2092,Female,20,BSc,Electrical,6.26,1,2,3,3,2,73,2,0,,0.0,26.0,57.599999999999994,7,7
2093,Female,20,BTech,Mechanical,7.84,1,3,2,5,8,70,4,1,Startup,3.8,27.666666666666668,73.4,9,9
2094,Female,20,BTech,CS,9.62,1,1,3,4,10,42,1,0,,0.0,18.666666666666668,91.19999999999999,5,5
2095,Male,22,BE,AI,8.2,0,1,3,6,10,65,2,1,Service,12.58,27.0,82.0,6,6
2096,Male,24,BE,Electrical,5.71,0,0,0,7,7,96,2,0,,0.0,36.666666666666664,57.1,2,2
2097,Female,21,BE,Electrical,9.75,1,3,3,9,6,93,4,1,Service,4.36,36.0,92.5,10,10
2098,Female,21,BTech,CS,6.17,1,3,2,10,4,45,0,0,,0.0,19.666666666666668,56.7,5,5
2099,Female,24,BCA,Mechanical,8.59,2,2,0,5,3,97,4,1,Startup,12.42,35.0,75.9,6,6
2100,Male,24,BE,Electrical,7.79,2,2,1,2,10,59,5,0,,0.0,23.666666666666668,67.9,8,8
2101,Male,24,BCA,Electrical,6.77,3,0,0,4,5,90,4,0,,0.0,33.0,52.69999999999999,4,4
2102,Male,24,BE,DS,6.26,3,3,2,2,2,79,0,0,,0.0,27.666666666666668,47.599999999999994,5,5
2103,Male,22,BTech,CS,6.26,3,2,5,1,2,56,2,0,,0.0,19.666666666666668,47.599999999999994,9,9
2104,Female,21,BCA,Mechanical,9.19,2,3,4,2,8,80,0,0,,0.0,30.0,81.89999999999999,7,7
2105,Female,23,BCA,Mechanical,9.25,1,1,0,7,3,40,3,0,,0.0,16.666666666666668,87.5,4,4
2106,Female,21,BTech,AI,7.5,1,1,5,2,7,52,0,0,,0.0,20.333333333333332,70.0,6,6
2107,Male,21,BCA,DS,5.95,3,1,4,4,6,57,1,0,,0.0,22.333333333333332,44.5,6,6
2108,Male,20,BTech,Mechanical,9.3,3,3,0,5,8,91,2,1,Startup,5.67,34.666666666666664,78.0,5,5
2109,Male,24,BTech,DS,7.59,0,0,0,3,3,60,3,0,,0.0,22.0,75.9,3,3
2110,Female,24,BSc,AI,7.39,3,2,3,4,1,91,3,0,,0.0,32.0,58.89999999999999,8,8
2111,Female,24,BE,CS,7.25,2,0,4,10,6,51,0,0,,0.0,22.333333333333332,62.5,4,4
2112,Male,20,BSc,Electrical,7.07,2,0,5,3,6,83,3,0,,0.0,30.666666666666668,60.7,8,8
2113,Female,22,BTech,Electrical,7.76,3,0,4,8,8,51,5,0,,0.0,22.333333333333332,62.599999999999994,9,9
2114,Male,22,BTech,IT,8.1,3,0,0,10,10,65,2,1,Product,11.25,28.333333333333332,66.0,2,2
2115,Male,23,BCA,IT,7.51,0,2,2,8,3,81,2,1,Service,4.4,30.666666666666668,75.1,6,6
2116,Female,22,BTech,IT,9.36,0,1,2,3,9,79,4,0,,0.0,30.333333333333332,93.6,7,7
2117,Male,22,BTech,Electrical,6.87,0,1,4,9,6,67,4,1,Service,10.04,27.333333333333332,68.7,9,9
2118,Female,24,BTech,DS,7.99,2,1,3,9,1,83,5,1,Service,9.68,31.0,69.9,9,9
2119,Male,21,BE,IT,6.79,0,3,3,7,3,64,1,1,Service,9.36,24.666666666666668,67.9,7,7
2120,Female,22,BSc,CS,8.74,1,3,2,1,4,60,5,0,,0.0,21.666666666666668,82.4,10,10
2121,Female,22,BSc,Mechanical,5.94,1,2,3,10,3,87,0,0,,0.0,33.333333333333336,54.400000000000006,5,5
2122,Female,20,BE,DS,6.31,1,2,0,3,6,89,3,0,,0.0,32.666666666666664,58.099999999999994,5,5
2123,Male,23,BE,Electrical,8.95,0,2,0,8,7,88,4,1,Startup,13.51,34.333333333333336,89.5,6,6
2124,Male,20,BE,CS,6.29,2,1,4,6,2,50,2,0,,0.0,19.333333333333332,52.9,7,7
2125,Female,24,BSc,Electrical,8.19,2,2,5,9,6,48,5,0,,0.0,21.0,71.89999999999999,12,12
2126,Female,21,BSc,DS,9.67,0,1,1,10,4,92,3,1,Startup,12.84,35.333333333333336,96.7,5,5
2127,Male,23,BTech,DS,7.75,3,1,2,9,1,74,0,1,Startup,10.8,28.0,62.5,3,3
2128,Male,20,BSc,DS,6.31,3,0,2,1,2,75,3,0,,0.0,26.0,48.099999999999994,5,5
2129,Male,22,BCA,AI,6.88,0,3,1,6,5,88,3,1,Product,11.2,33.0,68.8,7,7
2130,Female,22,BSc,Mechanical,9.04,2,3,3,3,9,68,1,0,,0.0,26.666666666666668,80.39999999999999,7,7
2131,Male,23,BE,IT,7.01,1,2,0,5,5,79,0,1,Startup,6.44,29.666666666666668,65.1,2,2
2132,Male,22,BSc,AI,8.61,3,0,0,1,8,56,3,0,,0.0,21.666666666666668,71.1,3,3
2133,Female,20,BTech,Mechanical,8.84,1,2,2,7,10,76,2,1,Startup,14.97,31.0,83.4,6,6
2134,Male,20,BSc,Electrical,7.66,2,2,2,6,2,87,2,1,Service,12.15,31.666666666666668,66.6,6,6
2135,Male,22,BE,IT,8.87,3,3,3,10,5,88,1,1,Product,6.73,34.333333333333336,73.69999999999999,7,7
2136,Male,22,BCA,AI,6.86,0,0,3,5,1,47,4,0,,0.0,17.666666666666668,68.60000000000001,7,7
2137,Female,24,BE,AI,7.72,1,2,2,2,2,92,0,0,,0.0,32.0,72.2,4,4
2138,Female,21,BCA,CS,8.45,1,2,3,8,3,83,3,1,Product,4.4,31.333333333333332,79.5,8,8
2139,Female,23,BTech,AI,6.22,1,2,1,5,8,86,1,0,,0.0,33.0,57.199999999999996,4,4
2140,Female,20,BTech,DS,6.68,0,1,0,2,10,44,2,0,,0.0,18.666666666666668,66.8,3,3
2141,Female,23,BSc,Electrical,8.3,0,3,2,4,3,62,5,0,,0.0,23.0,83.0,10,10
2142,Female,24,BTech,AI,8.32,1,1,1,10,4,93,3,1,Service,6.78,35.666666666666664,78.2,5,5
2143,Female,20,BTech,DS,7.62,0,2,1,8,4,49,2,0,,0.0,20.333333333333332,76.2,5,5
2144,Male,24,BE,Mechanical,8.92,3,0,5,8,9,86,5,1,Startup,8.24,34.333333333333336,74.2,10,10
2145,Male,24,BE,Mechanical,7.57,2,1,4,3,4,80,3,0,,0.0,29.0,65.7,8,8
2146,Female,22,BSc,DS,9.29,3,1,2,10,9,86,0,1,Service,10.75,35.0,77.89999999999999,3,3
2147,Male,23,BSc,CS,8.66,0,2,4,8,8,54,2,0,,0.0,23.333333333333332,86.6,8,8
2148,Male,23,BSc,CS,6.85,2,1,1,10,4,55,1,0,,0.0,23.0,58.5,3,3
2149,Female,22,BSc,Mechanical,7.2,1,0,2,9,3,66,1,1,Product,10.27,26.0,67.0,3,3
2150,Male,23,BE,Electrical,8.37,1,0,4,2,2,98,1,0,,0.0,34.0,78.69999999999999,5,5
2151,Male,22,BSc,AI,9.35,2,3,0,6,8,71,5,1,Service,5.41,28.333333333333332,83.5,8,8
2152,Male,20,BSc,Mechanical,6.27,3,3,2,3,8,95,1,0,,0.0,35.333333333333336,47.699999999999996,6,6
2153,Male,24,BTech,Mechanical,7.71,1,0,4,5,1,79,4,1,Product,11.42,28.333333333333332,72.1,8,8
2154,Male,24,BSc,DS,6.01,1,0,3,4,7,90,5,0,,0.0,33.666666666666664,55.099999999999994,8,8
2155,Female,23,BCA,CS,6.7,1,1,2,8,8,84,3,1,Service,11.52,33.333333333333336,62.0,6,6
2156,Female,21,BTech,Electrical,8.45,0,3,5,7,7,85,5,1,Product,13.32,33.0,84.5,13,13
2157,Female,24,BE,DS,5.83,3,1,3,7,3,74,3,0,,0.0,28.0,43.3,7,7
2158,Male,22,BCA,Mechanical,8.35,0,0,2,1,4,76,3,0,,0.0,27.0,83.5,5,5
2159,Female,21,BSc,IT,9.37,2,3,4,6,5,63,4,1,Startup,5.01,24.666666666666668,83.69999999999999,11,11
2160,Male,21,BTech,AI,9.67,2,1,4,2,1,70,5,0,,0.0,24.333333333333332,86.7,10,10
2161,Male,24,BSc,Mechanical,6.43,0,3,5,8,10,90,1,0,,0.0,36.0,64.3,9,9
